day_of_demand,sku,Daily_Demand,is_promotion
2024-03-31,SKU_11,157,0
2024-04-01,SKU_11,150,0
2024-04-02,SKU_11,139,0
2024-04-03,SKU_11,136,0
2024-04-04,SKU_11,156,1
2024-04-05,SKU_11,137,0
2024-04-06,SKU_11,146,0
2024-04-07,SKU_11,152,1
2024-04-08,SKU_11,150,1
2024-04-09,SKU_11,144,0
2024-04-10,SKU_11,160,1
2024-04-11,SKU_11,153,1
2024-04-12,SKU_11,153,1
2024-04-13,SKU_11,140,0
2024-04-14,SKU_11,162,1
2024-04-15,SKU_11,149,1
2024-04-16,SKU_11,135,0
2024-04-17,SKU_11,136,0
2024-04-18,SKU_11,164,0
2024-04-19,SKU_11,146,1
2024-04-20,SKU_11,147,0
2024-04-21,SKU_11,136,0
2024-04-22,SKU_11,131,0
2024-04-23,SKU_11,146,0
2024-04-24,SKU_11,141,1
2024-04-25,SKU_11,141,0
2024-04-26,SKU_11,147,0
2024-04-27,SKU_11,159,0
2024-04-28,SKU_11,141,1
2024-04-29,SKU_11,131,0
2024-04-30,SKU_11,148,1
2024-05-01,SKU_11,150,1
2024-05-02,SKU_11,146,1
2024-05-03,SKU_11,122,0
2024-05-04,SKU_11,130,0
2024-05-05,SKU_11,139,1
2024-05-06,SKU_11,116,0
2024-05-07,SKU_11,134,0
2024-05-08,SKU_11,143,0
2024-05-09,SKU_11,147,1
2024-05-10,SKU_11,148,0
2024-05-11,SKU_11,150,1
2024-05-12,SKU_11,134,0
2024-05-13,SKU_11,140,0
2024-05-14,SKU_11,145,0
2024-05-15,SKU_11,143,0
2024-05-16,SKU_11,128,0
2024-05-17,SKU_11,123,0
2024-05-18,SKU_11,138,0
2024-05-19,SKU_11,138,1
2024-05-20,SKU_11,135,0
2024-05-21,SKU_11,107,0
2024-05-22,SKU_11,117,0
2024-05-23,SKU_11,123,0
2024-05-24,SKU_11,125,0
2024-05-25,SKU_11,112,1
2024-05-26,SKU_11,130,0
2024-05-27,SKU_11,144,1
2024-05-28,SKU_11,140,0
2024-05-29,SKU_11,113,0
2024-05-30,SKU_11,101,0
2024-05-31,SKU_11,130,1
2024-06-01,SKU_11,122,1
2024-06-02,SKU_11,107,0
2024-06-03,SKU_11,153,1
2024-06-04,SKU_11,108,1
2024-06-05,SKU_11,123,0
2024-06-06,SKU_11,135,1
2024-06-07,SKU_11,117,0
2024-06-08,SKU_11,126,1
2024-06-09,SKU_11,133,0
2024-06-10,SKU_11,118,0
2024-06-11,SKU_11,112,0
2024-06-12,SKU_11,125,1
2024-06-13,SKU_11,154,1
2024-06-14,SKU_11,103,1
2024-06-15,SKU_11,97,0
2024-06-16,SKU_11,114,0
2024-06-17,SKU_11,122,0
2024-06-18,SKU_11,124,0
2024-06-19,SKU_11,119,1
2024-06-20,SKU_11,107,1
2024-06-21,SKU_11,113,0
2024-06-22,SKU_11,116,1
2024-06-23,SKU_11,107,0
2024-06-24,SKU_11,109,0
2024-06-25,SKU_11,102,1
2024-06-26,SKU_11,95,1
2024-06-27,SKU_11,102,1
2024-06-28,SKU_11,73,0
2024-06-29,SKU_11,108,1
2024-06-30,SKU_11,100,0
2024-07-01,SKU_11,111,1
2024-07-02,SKU_11,106,0
2024-07-03,SKU_11,88,1
2024-07-04,SKU_11,111,1
2024-07-05,SKU_11,95,1
2024-07-06,SKU_11,81,0
2024-07-07,SKU_11,97,0
2024-07-08,SKU_11,104,1
2024-07-09,SKU_11,100,0
2024-07-10,SKU_11,108,1
2024-07-11,SKU_11,97,1
2024-07-12,SKU_11,68,0
2024-07-13,SKU_11,83,0
2024-07-14,SKU_11,65,0
2024-07-15,SKU_11,105,1
2024-07-16,SKU_11,105,1
2024-07-17,SKU_11,80,0
2024-07-18,SKU_11,82,1
2024-07-19,SKU_11,95,1
2024-07-20,SKU_11,87,1
2024-07-21,SKU_11,99,1
2024-07-22,SKU_11,93,1
2024-07-23,SKU_11,87,0
2024-07-24,SKU_11,86,0
2024-07-25,SKU_11,56,0
2024-07-26,SKU_11,97,1
2024-07-27,SKU_11,89,1
2024-07-28,SKU_11,86,1
2024-07-29,SKU_11,97,1
2024-07-30,SKU_11,84,0
2024-07-31,SKU_11,57,0
2024-08-01,SKU_11,76,1
2024-08-02,SKU_11,70,0
2024-08-03,SKU_11,70,0
2024-08-04,SKU_11,85,1
2024-08-05,SKU_11,89,0
2024-08-06,SKU_11,74,1
2024-08-07,SKU_11,69,1
2024-08-08,SKU_11,68,1
2024-08-09,SKU_11,65,0
2024-08-10,SKU_11,94,1
2024-08-11,SKU_11,60,0
2024-08-12,SKU_11,62,0
2024-08-13,SKU_11,60,1
2024-08-14,SKU_11,73,1
2024-08-15,SKU_11,67,0
2024-08-16,SKU_11,75,0
2024-08-17,SKU_11,72,1
2024-08-18,SKU_11,52,0
2024-08-19,SKU_11,43,0
2024-08-20,SKU_11,54,1
2024-08-21,SKU_11,63,0
2024-08-22,SKU_11,70,0
2024-08-23,SKU_11,63,0
2024-08-24,SKU_11,63,1
2024-08-25,SKU_11,65,0
2024-08-26,SKU_11,71,1
2024-08-27,SKU_11,44,0
2024-08-28,SKU_11,76,1
2024-08-29,SKU_11,77,0
2024-08-30,SKU_11,56,0
2024-08-31,SKU_11,51,0
2024-09-01,SKU_11,58,1
2024-09-02,SKU_11,34,1
2024-09-03,SKU_11,36,0
2024-09-04,SKU_11,56,0
2024-09-05,SKU_11,45,0
2024-09-06,SKU_11,52,0
2024-09-07,SKU_11,44,1
2024-09-08,SKU_11,55,0
2024-09-09,SKU_11,60,0
2024-09-10,SKU_11,57,1
2024-09-11,SKU_11,42,0
2024-09-12,SKU_11,46,0
2024-09-13,SKU_11,49,0
2024-09-14,SKU_11,43,1
2024-09-15,SKU_11,43,0
2024-09-16,SKU_11,59,0
2024-09-17,SKU_11,58,0
2024-09-18,SKU_11,35,0
2024-09-19,SKU_11,51,1
2024-09-20,SKU_11,58,1
2024-09-21,SKU_11,48,0
2024-09-22,SKU_11,55,0
2024-09-23,SKU_11,40,0
2024-09-24,SKU_11,42,0
2024-09-25,SKU_11,43,1
2024-09-26,SKU_11,47,1
2024-09-27,SKU_11,53,1
2024-09-28,SKU_11,53,1
2024-09-29,SKU_11,45,0
2024-09-30,SKU_11,29,1
2024-10-01,SKU_11,44,1
2024-10-02,SKU_11,32,1
2024-10-03,SKU_11,42,0
2024-10-04,SKU_11,64,1
2024-10-05,SKU_11,32,0
2024-10-06,SKU_11,65,1
2024-10-07,SKU_11,44,1
2024-10-08,SKU_11,31,0
2024-10-09,SKU_11,53,0
2024-10-10,SKU_11,27,1
2024-10-11,SKU_11,33,0
2024-10-12,SKU_11,42,1
2024-10-13,SKU_11,47,1
2024-10-14,SKU_11,71,1
2024-10-15,SKU_11,83,1
2024-10-16,SKU_11,66,0
2024-10-17,SKU_11,42,0
2024-10-18,SKU_11,65,0
2024-10-19,SKU_11,58,0
2024-10-20,SKU_11,67,0
2024-10-21,SKU_11,48,1
2024-10-22,SKU_11,54,1
2024-10-23,SKU_11,38,0
2024-10-24,SKU_11,54,0
2024-10-25,SKU_11,38,0
2024-10-26,SKU_11,40,0
2024-10-27,SKU_11,47,0
2024-10-28,SKU_11,66,0
2024-10-29,SKU_11,69,0
2024-10-30,SKU_11,47,1
2024-10-31,SKU_11,43,0
2024-11-01,SKU_11,67,0
2024-11-02,SKU_11,35,0
2024-11-03,SKU_11,35,0
2024-11-04,SKU_11,52,0
2024-11-05,SKU_11,70,1
2024-11-06,SKU_11,83,0
2024-11-07,SKU_11,60,1
2024-11-08,SKU_11,48,0
2024-11-09,SKU_11,52,1
2024-11-10,SKU_11,74,0
2024-11-11,SKU_11,55,0
2024-11-12,SKU_11,63,0
2024-11-13,SKU_11,50,0
2024-11-14,SKU_11,61,0
2024-11-15,SKU_11,68,1
2024-11-16,SKU_11,62,0
2024-11-17,SKU_11,68,0
2024-11-18,SKU_11,64,1
2024-11-19,SKU_11,58,0
2024-11-20,SKU_11,60,1
2024-11-21,SKU_11,61,1
2024-11-22,SKU_11,70,1
2024-11-23,SKU_11,86,0
2024-11-24,SKU_11,67,1
2024-11-25,SKU_11,78,1
2024-11-26,SKU_11,87,1
2024-11-27,SKU_11,69,0
2024-11-28,SKU_11,78,1
2024-11-29,SKU_11,56,0
2024-11-30,SKU_11,88,1
2024-12-01,SKU_11,67,0
2024-12-02,SKU_11,78,1
2024-12-03,SKU_11,80,0
2024-12-04,SKU_11,80,1
2024-12-05,SKU_11,85,0
2024-12-06,SKU_11,81,0
2024-12-07,SKU_11,85,0
2024-12-08,SKU_11,96,1
2024-12-09,SKU_11,72,0
2024-12-10,SKU_11,77,0
2024-12-11,SKU_11,82,0
2024-12-12,SKU_11,76,0
2024-12-13,SKU_11,98,1
2024-12-14,SKU_11,78,1
2024-12-15,SKU_11,97,1
2024-12-16,SKU_11,74,0
2024-12-17,SKU_11,103,0
2024-12-18,SKU_11,78,1
2024-12-19,SKU_11,91,0
2024-12-20,SKU_11,95,0
2024-12-21,SKU_11,94,0
2024-12-22,SKU_11,85,1
2024-12-23,SKU_11,131,1
2024-12-24,SKU_11,94,0
2024-12-25,SKU_11,99,1
2024-12-26,SKU_11,87,0
2024-12-27,SKU_11,112,1
2024-12-28,SKU_11,76,0
2024-12-29,SKU_11,84,0
2024-12-30,SKU_11,95,0
2024-01-01,SKU_12,102,0
2024-01-02,SKU_12,100,0
2024-01-03,SKU_12,88,1
2024-01-04,SKU_12,97,0
2024-01-05,SKU_12,112,0
2024-01-06,SKU_12,132,1
2024-01-07,SKU_12,135,0
2024-01-08,SKU_12,103,0
2024-01-09,SKU_12,84,0
2024-01-10,SKU_12,124,1
2024-01-11,SKU_12,92,0
2024-01-12,SKU_12,121,0
2024-01-13,SKU_12,99,1
2024-01-14,SKU_12,113,1
2024-01-15,SKU_12,115,0
2024-01-16,SKU_12,138,1
2024-01-17,SKU_12,132,1
2024-01-18,SKU_12,116,0
2024-01-19,SKU_12,108,1
2024-01-20,SKU_12,122,1
2024-01-21,SKU_12,114,0
2024-01-22,SKU_12,141,1
2024-01-23,SKU_12,134,1
2024-01-24,SKU_12,128,0
2024-01-25,SKU_12,137,1
2024-01-26,SKU_12,115,1
2024-01-27,SKU_12,140,1
2024-01-28,SKU_12,105,1
2024-01-29,SKU_12,109,0
2024-01-30,SKU_12,118,0
2024-01-31,SKU_12,128,0
2024-02-01,SKU_12,118,0
2024-02-02,SKU_12,138,1
2024-02-03,SKU_12,141,1
2024-02-04,SKU_12,149,0
2024-02-05,SKU_12,128,0
2024-02-06,SKU_12,124,0
2024-02-07,SKU_12,132,0
2024-02-08,SKU_12,133,1
2024-02-09,SKU_12,156,0
2024-02-10,SKU_12,150,1
2024-02-11,SKU_12,133,0
2024-02-12,SKU_12,121,0
2024-02-13,SKU_12,146,0
2024-02-14,SKU_12,152,1
2024-02-15,SKU_12,135,0
2024-02-16,SKU_12,127,0
2024-02-17,SKU_12,142,0
2024-02-18,SKU_12,127,0
2024-02-19,SKU_12,147,0
2024-02-20,SKU_12,138,0
2024-02-21,SKU_12,145,1
2024-02-22,SKU_12,139,0
2024-02-23,SKU_12,159,0
2024-02-24,SKU_12,147,1
2024-02-25,SKU_12,142,0
2024-02-26,SKU_12,123,0
2024-02-27,SKU_12,142,0
2024-02-28,SKU_12,132,0
2024-02-29,SKU_12,141,1
2024-03-01,SKU_12,149,0
2024-03-02,SKU_12,145,1
2024-03-03,SKU_12,140,0
2024-03-04,SKU_12,166,1
2024-03-05,SKU_12,165,1
2024-03-06,SKU_12,164,1
2024-03-07,SKU_12,144,0
2024-03-08,SKU_12,166,1
2024-03-09,SKU_12,132,0
2024-03-10,SKU_12,148,0
2024-03-11,SKU_12,142,0
2024-03-12,SKU_12,169,1
2024-03-13,SKU_12,166,0
2024-03-14,SKU_12,155,0
2024-03-15,SKU_12,155,1
2024-03-16,SKU_12,143,0
2024-03-17,SKU_12,168,1
2024-03-18,SKU_12,114,0
2024-03-19,SKU_12,167,1
2024-03-20,SKU_12,159,1
2024-03-21,SKU_12,155,0
2024-03-22,SKU_12,145,0
2024-03-23,SKU_12,151,1
2024-03-24,SKU_12,148,0
2024-03-25,SKU_12,141,0
2024-03-26,SKU_12,136,0
2024-03-27,SKU_12,136,0
2024-03-28,SKU_12,130,0
2024-03-29,SKU_12,157,1
2024-03-30,SKU_12,160,1
2024-03-31,SKU_12,155,1
2024-04-01,SKU_12,151,1
2024-04-02,SKU_12,145,0
2024-04-03,SKU_12,162,1
2024-04-04,SKU_12,147,1
2024-04-05,SKU_12,144,0
2024-04-06,SKU_12,139,0
2024-04-07,SKU_12,144,0
2024-04-08,SKU_12,140,0
2024-04-09,SKU_12,184,1
2024-04-10,SKU_12,135,0
2024-04-11,SKU_12,160,1
2024-04-12,SKU_12,148,0
2024-04-13,SKU_12,165,1
2024-04-14,SKU_12,126,1
2024-04-15,SKU_12,149,1
2024-04-16,SKU_12,173,1
2024-04-17,SKU_12,152,1
2024-04-18,SKU_12,145,1
2024-04-19,SKU_12,131,1
2024-04-20,SKU_12,155,1
2024-04-21,SKU_12,138,1
2024-04-22,SKU_12,148,1
2024-04-23,SKU_12,149,0
2024-04-24,SKU_12,136,0
2024-04-25,SKU_12,133,1
2024-04-26,SKU_12,131,0
2024-04-27,SKU_12,165,0
2024-04-28,SKU_12,164,1
2024-04-29,SKU_12,152,0
2024-04-30,SKU_12,143,1
2024-05-01,SKU_12,145,0
2024-05-02,SKU_12,153,1
2024-05-03,SKU_12,143,0
2024-05-04,SKU_12,158,1
2024-05-05,SKU_12,145,1
2024-05-06,SKU_12,142,0
2024-05-07,SKU_12,168,1
2024-05-08,SKU_12,147,1
2024-05-09,SKU_12,134,0
2024-05-10,SKU_12,137,0
2024-05-11,SKU_12,99,0
2024-05-12,SKU_12,125,0
2024-05-13,SKU_12,165,0
2024-05-14,SKU_12,145,0
2024-05-15,SKU_12,145,0
2024-05-16,SKU_12,135,0
2024-05-17,SKU_12,131,0
2024-05-18,SKU_12,155,1
2024-05-19,SKU_12,132,0
2024-05-20,SKU_12,145,0
2024-05-21,SKU_12,100,1
2024-05-22,SKU_12,120,0
2024-05-23,SKU_12,122,1
2024-05-24,SKU_12,155,1
2024-05-25,SKU_12,142,1
2024-05-26,SKU_12,138,1
2024-05-27,SKU_12,130,0
2024-05-28,SKU_12,125,1
2024-05-29,SKU_12,103,0
2024-05-30,SKU_12,116,0
2024-05-31,SKU_12,119,0
2024-06-01,SKU_12,141,1
2024-06-02,SKU_12,111,0
2024-06-03,SKU_12,104,0
2024-06-04,SKU_12,146,1
2024-06-05,SKU_12,125,0
2024-06-06,SKU_12,139,0
2024-06-07,SKU_12,112,0
2024-06-08,SKU_12,133,1
2024-06-09,SKU_12,102,0
2024-06-10,SKU_12,132,1
2024-06-11,SKU_12,120,0
2024-06-12,SKU_12,103,0
2024-06-13,SKU_12,109,0
2024-06-14,SKU_12,97,1
2024-06-15,SKU_12,103,0
2024-06-16,SKU_12,96,1
2024-06-17,SKU_12,124,0
2024-06-18,SKU_12,115,1
2024-06-19,SKU_12,110,0
2024-06-20,SKU_12,95,0
2024-06-21,SKU_12,95,0
2024-06-22,SKU_12,103,1
2024-06-23,SKU_12,113,0
2024-06-24,SKU_12,113,1
2024-06-25,SKU_12,91,0
2024-06-26,SKU_12,90,0
2024-06-27,SKU_12,96,1
2024-06-28,SKU_12,132,0
2024-06-29,SKU_12,92,0
2024-06-30,SKU_12,103,0
2024-07-01,SKU_12,104,1
2024-07-02,SKU_12,105,0
2024-07-03,SKU_12,111,0
2024-07-04,SKU_12,97,0
2024-07-05,SKU_12,75,1
2024-07-06,SKU_12,63,0
2024-07-07,SKU_12,97,0
2024-07-08,SKU_12,90,0
2024-07-09,SKU_12,100,1
2024-07-10,SKU_12,89,0
2024-07-11,SKU_12,76,0
2024-07-12,SKU_12,106,0
2024-07-13,SKU_12,79,0
2024-07-14,SKU_12,78,0
2024-07-15,SKU_12,81,0
2024-07-16,SKU_12,77,0
2024-07-17,SKU_12,63,0
2024-07-18,SKU_12,101,1
2024-07-19,SKU_12,113,1
2024-07-20,SKU_12,97,0
2024-07-21,SKU_12,88,1
2024-07-22,SKU_12,82,1
2024-07-23,SKU_12,69,1
2024-07-24,SKU_12,97,1
2024-07-25,SKU_12,75,0
2024-07-26,SKU_12,65,0
2024-07-27,SKU_12,59,0
2024-07-28,SKU_12,77,0
2024-07-29,SKU_12,83,1
2024-07-30,SKU_12,69,0
2024-07-31,SKU_12,70,0
2024-08-01,SKU_12,72,1
2024-08-02,SKU_12,87,0
2024-08-03,SKU_12,66,0
2024-08-04,SKU_12,64,0
2024-08-05,SKU_12,53,0
2024-08-06,SKU_12,49,0
2024-08-07,SKU_12,72,0
2024-08-08,SKU_12,79,1
2024-08-09,SKU_12,77,1
2024-08-10,SKU_12,70,0
2024-08-11,SKU_12,46,1
2024-08-12,SKU_12,59,0
2024-08-13,SKU_12,78,0
2024-08-14,SKU_12,59,0
2024-08-15,SKU_12,37,1
2024-08-16,SKU_12,61,0
2024-08-17,SKU_12,47,0
2024-08-18,SKU_12,59,0
2024-08-19,SKU_12,66,0
2024-08-20,SKU_12,61,0
2024-08-21,SKU_12,52,1
2024-08-22,SKU_12,73,1
2024-08-23,SKU_12,69,1
2024-08-24,SKU_12,49,1
2024-08-25,SKU_12,38,1
2024-08-26,SKU_12,67,0
2024-08-27,SKU_12,71,0
2024-08-28,SKU_12,54,0
2024-08-29,SKU_12,69,1
2024-08-30,SKU_12,45,0
2024-08-31,SKU_12,54,1
2024-09-01,SKU_12,58,0
2024-09-02,SKU_12,74,0
2024-09-03,SKU_12,49,1
2024-09-04,SKU_12,38,0
2024-09-05,SKU_12,55,0
2024-09-06,SKU_12,58,1
2024-09-07,SKU_12,52,0
2024-09-08,SKU_12,63,0
2024-09-09,SKU_12,50,1
2024-09-10,SKU_12,33,0
2024-09-11,SKU_12,72,1
2024-09-12,SKU_12,65,0
2024-09-13,SKU_12,55,0
2024-09-14,SKU_12,37,0
2024-09-15,SKU_12,58,0
2024-09-16,SKU_12,42,0
2024-09-17,SKU_12,42,1
2024-09-18,SKU_12,43,0
2024-09-19,SKU_12,55,0
2024-09-20,SKU_12,59,1
2024-09-21,SKU_12,49,0
2024-09-22,SKU_12,44,0
2024-09-23,SKU_12,44,0
2024-09-24,SKU_12,60,0
2024-09-25,SKU_12,43,0
2024-09-26,SKU_12,56,1
2024-09-27,SKU_12,43,0
2024-09-28,SKU_12,76,0
2024-09-29,SKU_12,42,0
2024-09-30,SKU_12,42,0
2024-10-01,SKU_12,36,1
2024-10-02,SKU_12,42,1
2024-10-03,SKU_12,27,0
2024-10-04,SKU_12,48,0
2024-10-05,SKU_12,42,0
2024-10-06,SKU_12,48,1
2024-10-07,SKU_12,24,0
2024-10-08,SKU_12,55,1
2024-10-09,SKU_12,70,1
2024-10-10,SKU_12,36,0
2024-10-11,SKU_12,36,0
2024-10-12,SKU_12,68,1
2024-10-13,SKU_12,35,1
2024-10-14,SKU_12,71,0
2024-10-15,SKU_12,42,0
2024-10-16,SKU_12,48,1
2024-10-17,SKU_12,31,1
2024-10-18,SKU_12,50,0
2024-10-19,SKU_12,58,1
2024-10-20,SKU_12,45,1
2024-10-21,SKU_12,57,0
2024-10-22,SKU_12,28,0
2024-10-23,SKU_12,42,1
2024-10-24,SKU_12,44,0
2024-10-25,SKU_12,83,1
2024-10-26,SKU_12,38,1
2024-10-27,SKU_12,89,1
2024-10-28,SKU_12,63,0
2024-10-29,SKU_12,47,0
2024-10-30,SKU_12,59,0
2024-10-31,SKU_12,54,0
2024-11-01,SKU_12,71,0
2024-11-02,SKU_12,56,1
2024-11-03,SKU_12,48,0
2024-11-04,SKU_12,69,0
2024-11-05,SKU_12,60,1
2024-11-06,SKU_12,56,1
2024-11-07,SKU_12,57,0
2024-11-08,SKU_12,72,0
2024-11-09,SKU_12,66,0
2024-11-10,SKU_12,64,0
2024-11-11,SKU_12,60,1
2024-11-12,SKU_12,62,0
2024-11-13,SKU_12,74,0
2024-11-14,SKU_12,57,1
2024-11-15,SKU_12,68,0
2024-11-16,SKU_12,72,1
2024-11-17,SKU_12,74,1
2024-11-18,SKU_12,69,0
2024-11-19,SKU_12,76,0
2024-11-20,SKU_12,75,0
2024-11-21,SKU_12,111,1
2024-11-22,SKU_12,64,0
2024-11-23,SKU_12,72,1
2024-11-24,SKU_12,97,1
2024-11-25,SKU_12,65,1
2024-11-26,SKU_12,52,0
2024-11-27,SKU_12,73,0
2024-11-28,SKU_12,75,1
2024-11-29,SKU_12,80,0
2024-11-30,SKU_12,88,0
2024-12-01,SKU_12,83,0
2024-12-02,SKU_12,88,0
2024-12-03,SKU_12,73,1
2024-12-04,SKU_12,73,0
2024-12-05,SKU_12,59,1
2024-12-06,SKU_12,90,0
2024-12-07,SKU_12,60,1
2024-12-08,SKU_12,92,0
2024-12-09,SKU_12,95,1
2024-12-10,SKU_12,89,0
2024-12-11,SKU_12,80,0
2024-12-12,SKU_12,119,1
2024-12-13,SKU_12,77,0
2024-12-14,SKU_12,70,1
2024-12-15,SKU_12,82,0
2024-12-16,SKU_12,112,1
2024-12-17,SKU_12,87,0
2024-12-18,SKU_12,100,0
2024-12-19,SKU_12,112,1
2024-12-20,SKU_12,88,1
2024-12-21,SKU_12,109,0
2024-12-22,SKU_12,103,0
2024-12-23,SKU_12,87,0
2024-12-24,SKU_12,89,0
2024-12-25,SKU_12,118,1
2024-12-26,SKU_12,128,1
2024-12-27,SKU_12,112,0
2024-12-28,SKU_12,114,1
2024-12-29,SKU_12,97,0
2024-12-30,SKU_12,115,0
2024-01-01,SKU_13,105,0
2024-01-02,SKU_13,92,0
2024-01-03,SKU_13,108,0
2024-01-04,SKU_13,99,0
2024-01-05,SKU_13,92,0
2024-01-06,SKU_13,92,0
2024-01-07,SKU_13,112,1
2024-01-08,SKU_13,107,0
2024-01-09,SKU_13,85,0
2024-01-10,SKU_13,104,0
2024-01-11,SKU_13,117,0
2024-01-12,SKU_13,97,0
2024-01-13,SKU_13,118,1
2024-01-14,SKU_13,102,1
2024-01-15,SKU_13,115,1
2024-01-16,SKU_13,121,0
2024-01-17,SKU_13,112,0
2024-01-18,SKU_13,117,0
2024-01-19,SKU_13,108,0
2024-01-20,SKU_13,110,1
2024-01-21,SKU_13,113,0
2024-01-22,SKU_13,112,0
2024-01-23,SKU_13,121,0
2024-01-24,SKU_13,121,1
2024-01-25,SKU_13,83,0
2024-01-26,SKU_13,144,0
2024-01-27,SKU_13,128,1
2024-01-28,SKU_13,111,0
2024-01-29,SKU_13,119,1
2024-01-30,SKU_13,124,0
2024-01-31,SKU_13,135,1
2024-02-01,SKU_13,104,1
2024-02-02,SKU_13,143,0
2024-02-03,SKU_13,113,1
2024-02-04,SKU_13,147,1
2024-02-05,SKU_13,138,0
2024-02-06,SKU_13,132,0
2024-02-07,SKU_13,150,1
2024-02-08,SKU_13,118,0
2024-02-09,SKU_13,160,1
2024-02-10,SKU_13,132,1
2024-02-11,SKU_13,107,0
2024-02-12,SKU_13,160,1
2024-02-13,SKU_13,137,0
2024-02-14,SKU_13,158,1
2024-02-15,SKU_13,123,0
2024-02-16,SKU_13,122,0
2024-02-17,SKU_13,150,0
2024-02-18,SKU_13,161,1
2024-02-19,SKU_13,151,1
2024-02-20,SKU_13,132,0
2024-02-21,SKU_13,146,0
2024-02-22,SKU_13,153,0
2024-02-23,SKU_13,133,0
2024-02-24,SKU_13,127,0
2024-02-25,SKU_13,129,0
2024-02-26,SKU_13,134,0
2024-02-27,SKU_13,133,0
2024-02-28,SKU_13,128,1
2024-02-29,SKU_13,147,0
2024-03-01,SKU_13,140,1
2024-03-02,SKU_13,140,1
2024-03-03,SKU_13,135,0
2024-03-04,SKU_13,123,0
2024-03-05,SKU_13,146,1
2024-03-06,SKU_13,145,1
2024-03-07,SKU_13,150,1
2024-03-08,SKU_13,131,0
2024-03-09,SKU_13,153,1
2024-03-10,SKU_13,137,0
2024-03-11,SKU_13,139,1
2024-03-12,SKU_13,164,1
2024-03-13,SKU_13,166,0
2024-03-14,SKU_13,142,0
2024-03-15,SKU_13,139,1
2024-03-16,SKU_13,141,1
2024-03-17,SKU_13,162,1
2024-03-18,SKU_13,158,1
2024-03-19,SKU_13,145,0
2024-03-20,SKU_13,142,0
2024-03-21,SKU_13,179,1
2024-03-22,SKU_13,165,1
2024-03-23,SKU_13,152,1
2024-03-24,SKU_13,154,0
2024-03-25,SKU_13,149,0
2024-03-26,SKU_13,156,1
2024-03-27,SKU_13,146,1
2024-03-28,SKU_13,165,0
2024-03-29,SKU_13,152,0
2024-03-30,SKU_13,180,1
2024-03-31,SKU_13,163,1
2024-04-01,SKU_13,188,1
2024-04-02,SKU_13,155,1
2024-04-03,SKU_13,161,1
2024-04-04,SKU_13,157,0
2024-04-05,SKU_13,148,1
2024-04-06,SKU_13,170,1
2024-04-07,SKU_13,147,0
2024-04-08,SKU_13,145,0
2024-04-09,SKU_13,139,1
2024-04-10,SKU_13,137,0
2024-04-11,SKU_13,155,0
2024-04-12,SKU_13,149,0
2024-04-13,SKU_13,174,1
2024-04-14,SKU_13,167,1
2024-04-15,SKU_13,133,0
2024-04-16,SKU_13,159,0
2024-04-17,SKU_13,149,1
2024-04-18,SKU_13,142,0
2024-04-19,SKU_13,167,0
2024-04-20,SKU_13,133,0
2024-04-21,SKU_13,136,0
2024-04-22,SKU_13,154,0
2024-04-23,SKU_13,139,1
2024-04-24,SKU_13,137,0
2024-04-25,SKU_13,158,0
2024-04-26,SKU_13,147,0
2024-04-27,SKU_13,170,1
2024-04-28,SKU_13,166,1
2024-04-29,SKU_13,132,0
2024-04-30,SKU_13,134,0
2024-05-01,SKU_13,128,0
2024-05-02,SKU_13,147,1
2024-05-03,SKU_13,148,1
2024-05-04,SKU_13,129,0
2024-05-05,SKU_13,138,0
2024-05-06,SKU_13,170,1
2024-05-07,SKU_13,142,0
2024-05-08,SKU_13,159,1
2024-05-09,SKU_13,141,1
2024-05-10,SKU_13,130,0
2024-05-11,SKU_13,141,1
2024-05-12,SKU_13,134,0
2024-05-13,SKU_13,119,0
2024-05-14,SKU_13,143,1
2024-05-15,SKU_13,110,0
2024-05-16,SKU_13,121,1
2024-05-17,SKU_13,153,1
2024-05-18,SKU_13,133,1
2024-05-19,SKU_13,135,0
2024-05-20,SKU_13,137,0
2024-05-21,SKU_13,142,0
2024-05-22,SKU_13,152,1
2024-05-23,SKU_13,147,1
2024-05-24,SKU_13,119,0
2024-05-25,SKU_13,138,0
2024-05-26,SKU_13,119,0
2024-05-27,SKU_13,142,0
2024-05-28,SKU_13,131,1
2024-05-29,SKU_13,115,0
2024-05-30,SKU_13,152,1
2024-05-31,SKU_13,145,1
2024-06-01,SKU_13,135,0
2024-06-02,SKU_13,130,0
2024-06-03,SKU_13,135,1
2024-06-04,SKU_13,121,0
2024-06-05,SKU_13,143,1
2024-06-06,SKU_13,118,0
2024-06-07,SKU_13,132,0
2024-06-08,SKU_13,138,1
2024-06-09,SKU_13,139,1
2024-06-10,SKU_13,133,0
2024-06-11,SKU_13,100,0
2024-06-12,SKU_13,116,1
2024-06-13,SKU_13,116,0
2024-06-14,SKU_13,129,1
2024-06-15,SKU_13,113,0
2024-06-16,SKU_13,126,1
2024-06-17,SKU_13,141,1
2024-06-18,SKU_13,121,1
2024-06-19,SKU_13,108,0
2024-06-20,SKU_13,140,1
2024-06-21,SKU_13,111,0
2024-06-22,SKU_13,118,0
2024-06-23,SKU_13,92,0
2024-06-24,SKU_13,115,0
2024-06-25,SKU_13,97,1
2024-06-26,SKU_13,98,1
2024-06-27,SKU_13,95,0
2024-06-28,SKU_13,113,1
2024-06-29,SKU_13,114,0
2024-06-30,SKU_13,103,1
